,game_week_day,game_date,game_year,game_time,visitor,visitor_pts,home,home_pts,overtime,att,season,game_month,game_day,game_month_number,original_date,reschedule_type,reschedule,day_difference
341,Thu,2021-02-04,2021.0,9:00p,Houston Rockets,115.0,Memphis Grizzlies,103.0,,1762.0,2020/2021,Feb,4.0,2.0,,,0.0,
342,Fri,2021-02-05,2021.0,7:00p,New Orleans Pelicans,114.0,Indiana Pacers,113.0,,0.0,2020/2021,Feb,5.0,2.0,,,0.0,
343,Fri,2021-02-05,2021.0,7:30p,Toronto Raptors,123.0,Brooklyn Nets,117.0,,0.0,2020/2021,Feb,5.0,2.0,,,0.0,
344,Fri,2021-02-05,2021.0,7:30p,Milwaukee Bucks,123.0,Cleveland Cavaliers,105.0,,2720.0,2020/2021,Feb,5.0,2.0,,,0.0,
345,Fri,2021-02-05,2021.0,7:00p,Chicago Bulls,119.0,Orlando Magic,123.0,,3535.0,2020/2021,Feb,5.0,2.0,,,0.0,
346,Fri,2021-02-05,2021.0,8:00p,Utah Jazz,138.0,Charlotte Hornets,121.0,,0.0,2020/2021,Feb,5.0,2.0,,,0.0,
347,Fri,2021-02-05,2021.0,8:00p,Washington Wizards,95.0,Miami Heat,122.0,,0.0,2020/2021,Feb,5.0,2.0,,,0.0,
348,Fri,2021-02-05,2021.0,8:00p,Minnesota Timberwolves,106.0,Oklahoma City Thunder,103.0,,0.0,2020/2021,Feb,5.0,2.0,,,0.0,
349,Fri,2021-02-05,2021.0,9:00p,Detroit Pistons,92.0,Phoenix Suns,109.0,,0.0,2020/2021,Feb,5.0,2.0,,,0.0,
350,Fri,2021-02-05,2021.0,10:00p,Boston Celtics,119.0,Los Angeles Clippers,115.0,,0.0,2020/2021,Feb,5.0,2.0,,,0.0,
351,Sat,2021-02-06,2021.0,10:00p,Detroit Pistons,129.0,Los Angeles Lakers,135.0,2OT,0.0,2020/2021,Feb,6.0,2.0,,,0.0,
352,Sat,2021-02-06,2021.0,8:00p,Brooklyn Nets,108.0,Philadelphia 76ers,124.0,,0.0,2020/2021,Feb,6.0,2.0,,,0.0,
353,Sat,2021-02-06,2021.0,8:00p,Minnesota Timberwolves,118.0,Oklahoma City Thunder,120.0,,0.0,2020/2021,Feb,6.0,2.0,,,0.0,
354,Sat,2021-02-06,2021.0,8:00p,San Antonio Spurs,111.0,Houston Rockets,106.0,,3313.0,2020/2021,Feb,6.0,2.0,,,0.0,
355,Sat,2021-02-06,2021.0,8:00p,Milwaukee Bucks,124.0,Cleveland Cavaliers,99.0,,2720.0,2020/2021,Feb,6.0,2.0,,,0.0,
356,Sat,2021-02-06,2021.0,8:00p,Toronto Raptors,121.0,Atlanta Hawks,132.0,,991.0,2020/2021,Feb,6.0,2.0,,,0.0,
357,Sat,2021-02-06,2021.0,7:00p,Chicago Bulls,118.0,Orlando Magic,92.0,,3880.0,2020/2021,Feb,6.0,2.0,,,0.0,
358,Sat,2021-02-06,2021.0,5:00p,Denver Nuggets,114.0,Sacramento Kings,119.0,,0.0,2020/2021,Feb,6.0,2.0,,,0.0,
359,Sat,2021-02-06,2021.0,1:00p,Portland Trail Blazers,99.0,New York Knicks,110.0,,0.0,2020/2021,Feb,6.0,2.0,,,0.0,
360,Sat,2021-02-06,2021.0,9:00p,Memphis Grizzlies,109.0,New Orleans Pelicans,118.0,,1440.0,2020/2021,Feb,6.0,2.0,,,0.0,
361,Sat,2021-02-06,2021.0,8:30p,Golden State Warriors,132.0,Dallas Mavericks,134.0,,0.0,2020/2021,Feb,6.0,2.0,,,0.0,
362,Sun,2021-02-07,2021.0,2:00p,Boston Celtics,91.0,Phoenix Suns,100.0,,1493.0,2020/2021,Feb,7.0,2.0,,,0.0,
363,Sun,2021-02-07,2021.0,1:00p,Miami Heat,109.0,New York Knicks,103.0,,0.0,2020/2021,Feb,7.0,2.0,,,0.0,
364,Sun,2021-02-07,2021.0,1:00p,Utah Jazz,103.0,Indiana Pacers,95.0,,0.0,2020/2021,Feb,7.0,2.0,,,0.0,
365,Sun,2021-02-07,2021.0,3:00p,Sacramento Kings,113.0,Los Angeles Clippers,110.0,,0.0,2020/2021,Feb,7.0,2.0,,,0.0,
366,Mon,2021-02-08,2021.0,8:00p,Washington Wizards,105.0,Chicago Bulls,101.0,,0.0,2020/2021,Feb,8.0,2.0,,,0.0,
367,Mon,2021-02-08,2021.0,9:30p,Milwaukee Bucks,125.0,Denver Nuggets,112.0,,0.0,2020/2021,Feb,8.0,2.0,,,0.0,
368,Mon,2021-02-08,2021.0,9:00p,Cleveland Cavaliers,113.0,Phoenix Suns,119.0,,1485.0,2020/2021,Feb,8.0,2.0,,,0.0,
369,Mon,2021-02-08,2021.0,8:30p,Golden State Warriors,100.0,San Antonio Spurs,105.0,,0.0,2020/2021,Feb,8.0,2.0,,,0.0,
370,Mon,2021-02-08,2021.0,8:30p,Minnesota Timberwolves,122.0,Dallas Mavericks,127.0,,1000.0,2020/2021,Feb,8.0,2.0,,,0.0,
371,Mon,2021-02-08,2021.0,8:00p,Toronto Raptors,128.0,Memphis Grizzlies,113.0,,1844.0,2020/2021,Feb,8.0,2.0,,,0.0,
372,Mon,2021-02-08,2021.0,7:00p,Houston Rockets,94.0,Charlotte Hornets,119.0,,0.0,2020/2021,Feb,8.0,2.0,,,0.0,
373,Mon,2021-02-08,2021.0,10:00p,Oklahoma City Thunder,112.0,Los Angeles Lakers,119.0,OT,0.0,2020/2021,Feb,8.0,2.0,,,0.0,
374,Tue,2021-02-09,2021.0,10:00p,Boston Celtics,108.0,Utah Jazz,122.0,,3902.0,2020/2021,Feb,9.0,2.0,,,0.0,
375,Tue,2021-02-09,2021.0,10:00p,Philadelphia 76ers,119.0,Sacramento Kings,111.0,,0.0,2020/2021,Feb,9.0,2.0,,,0.0,
376,Tue,2021-02-09,2021.0,10:00p,Orlando Magic,97.0,Portland Trail Blazers,106.0,,0.0,2020/2021,Feb,9.0,2.0,,,0.0,
377,Tue,2021-02-09,2021.0,8:30p,Golden State Warriors,114.0,San Antonio Spurs,91.0,,0.0,2020/2021,Feb,9.0,2.0,,,0.0,
378,Tue,2021-02-09,2021.0,7:30p,Houston Rockets,101.0,New Orleans Pelicans,130.0,,1900.0,2020/2021,Feb,9.0,2.0,,,0.0,
379,Tue,2021-02-09,2021.0,7:30p,New York Knicks,96.0,Miami Heat,98.0,,0.0,2020/2021,Feb,9.0,2.0,,,0.0,
380,Tue,2021-02-09,2021.0,7:00p,Brooklyn Nets,111.0,Detroit Pistons,122.0,,0.0,2020/2021,Feb,9.0,2.0,,,0.0,
381,Wed,2021-02-10,2021.0,8:00p,Charlotte Hornets,114.0,Memphis Grizzlies,130.0,,1830.0,2020/2021,Feb,10.0,2.0,,,0.0,
382,Wed,2021-02-10,2021.0,7:00p,Toronto Raptors,137.0,Washington Wizards,115.0,,0.0,2020/2021,Feb,10.0,2.0,,,0.0,
383,Wed,2021-02-10,2021.0,7:30p,Atlanta Hawks,117.0,Dallas Mavericks,118.0,,1000.0,2020/2021,Feb,10.0,2.0,,,0.0,
384,Wed,2021-02-10,2021.0,8:00p,Indiana Pacers,94.0,Brooklyn Nets,104.0,,0.0,2020/2021,Feb,10.0,2.0,,,0.0,
385,Wed,2021-02-10,2021.0,8:00p,Los Angeles Clippers,119.0,Minnesota Timberwolves,112.0,,0.0,2020/2021,Feb,10.0,2.0,,,0.0,
386,Wed,2021-02-10,2021.0,9:00p,New Orleans Pelicans,116.0,Chicago Bulls,129.0,,0.0,2020/2021,Feb,10.0,2.0,,,0.0,
387,Wed,2021-02-10,2021.0,9:00p,Cleveland Cavaliers,95.0,Denver Nuggets,133.0,,0.0,2020/2021,Feb,10.0,2.0,,,0.0,
388,Wed,2021-02-10,2021.0,10:00p,Oklahoma City Thunder,113.0,Los Angeles Lakers,114.0,OT,0.0,2020/2021,Feb,10.0,2.0,,,0.0,
389,Wed,2021-02-10,2021.0,10:00p,Milwaukee Bucks,124.0,Phoenix Suns,125.0,,1491.0,2020/2021,Feb,10.0,2.0,,,0.0,
390,Thu,2021-02-11,2021.0,7:30p,Miami Heat,101.0,Houston Rockets,94.0,,3251.0,2020/2021,Feb,11.0,2.0,,,0.0,
391,Thu,2021-02-11,2021.0,7:30p,Toronto Raptors,106.0,Boston Celtics,120.0,,0.0,2020/2021,Feb,11.0,2.0,,,0.0,
392,Thu,2021-02-11,2021.0,8:00p,Indiana Pacers,111.0,Detroit Pistons,95.0,,0.0,2020/2021,Feb,11.0,2.0,,,0.0,
393,Thu,2021-02-11,2021.0,10:00p,Orlando Magic,105.0,Golden State Warriors,111.0,,0.0,2020/2021,Feb,11.0,2.0,,,0.0,
394,Thu,2021-02-11,2021.0,10:00p,Philadelphia 76ers,114.0,Portland Trail Blazers,118.0,,0.0,2020/2021,Feb,11.0,2.0,,,0.0,
395,Fri,2021-02-12,2021.0,9:00p,Oklahoma City Thunder,95.0,Denver Nuggets,97.0,,0.0,2020/2021,Feb,12.0,2.0,,,0.0,
396,Fri,2021-02-12,2021.0,8:00p,Los Angeles Clippers,125.0,Chicago Bulls,106.0,,0.0,2020/2021,Feb,12.0,2.0,,,0.0,
397,Fri,2021-02-12,2021.0,8:00p,Detroit Pistons,108.0,Boston Celtics,102.0,,0.0,2020/2021,Feb,12.0,2.0,,,0.0,
398,Fri,2021-02-12,2021.0,10:00p,Cleveland Cavaliers,110.0,Portland Trail Blazers,129.0,,0.0,2020/2021,Feb,12.0,2.0,,,0.0,
399,Fri,2021-02-12,2021.0,7:30p,San Antonio Spurs,125.0,Atlanta Hawks,114.0,,1451.0,2020/2021,Feb,12.0,2.0,,,0.0,
400,Fri,2021-02-12,2021.0,7:00p,Minnesota Timberwolves,114.0,Charlotte Hornets,120.0,,0.0,2020/2021,Feb,12.0,2.0,,,0.0,
401,Fri,2021-02-12,2021.0,9:00p,Milwaukee Bucks,115.0,Utah Jazz,129.0,,3902.0,2020/2021,Feb,12.0,2.0,,,0.0,
402,Fri,2021-02-12,2021.0,7:30p,New Orleans Pelicans,130.0,Dallas Mavericks,143.0,,1514.0,2020/2021,Feb,12.0,2.0,,,0.0,
403,Fri,2021-02-12,2021.0,10:00p,Memphis Grizzlies,105.0,Los Angeles Lakers,115.0,,0.0,2020/2021,Feb,12.0,2.0,,,0.0,
404,Fri,2021-02-12,2021.0,7:00p,New York Knicks,109.0,Washington Wizards,91.0,,0.0,2020/2021,Feb,12.0,2.0,,,0.0,
405,Fri,2021-02-12,2021.0,10:00p,Orlando Magic,123.0,Sacramento Kings,112.0,,0.0,2020/2021,Feb,12.0,2.0,,,0.0,
406,Sat,2021-02-13,2021.0,3:00p,Philadelphia 76ers,111.0,Phoenix Suns,120.0,,1652.0,2020/2021,Feb,13.0,2.0,,,0.0,
407,Sat,2021-02-13,2021.0,7:30p,Indiana Pacers,125.0,Atlanta Hawks,113.0,,1393.0,2020/2021,Feb,13.0,2.0,,,0.0,
408,Sat,2021-02-13,2021.0,8:00p,Houston Rockets,99.0,New York Knicks,121.0,,0.0,2020/2021,Feb,13.0,2.0,,,0.0,
409,Sat,2021-02-13,2021.0,8:30p,Brooklyn Nets,134.0,Golden State Warriors,117.0,,0.0,2020/2021,Feb,13.0,2.0,,,0.0,
410,Sat,2021-02-13,2021.0,9:00p,Miami Heat,94.0,Utah Jazz,112.0,,3902.0,2020/2021,Feb,13.0,2.0,,,0.0,
411,Sun,2021-02-14,2021.0,7:00p,Minnesota Timberwolves,116.0,Toronto Raptors,112.0,,0.0,2020/2021,Feb,14.0,2.0,,,0.0,
412,Sun,2021-02-14,2021.0,10:00p,Memphis Grizzlies,124.0,Sacramento Kings,110.0,,0.0,2020/2021,Feb,14.0,2.0,,,0.0,
413,Sun,2021-02-14,2021.0,10:00p,Cleveland Cavaliers,111.0,Los Angeles Clippers,128.0,,0.0,2020/2021,Feb,14.0,2.0,,,0.0,
414,Sun,2021-02-14,2021.0,10:00p,Los Angeles Lakers,105.0,Denver Nuggets,122.0,,0.0,2020/2021,Feb,14.0,2.0,,,0.0,
415,Sun,2021-02-14,2021.0,9:00p,Orlando Magic,90.0,Phoenix Suns,109.0,,1732.0,2020/2021,Feb,14.0,2.0,,,0.0,
416,Sun,2021-02-14,2021.0,8:00p,Milwaukee Bucks,109.0,Oklahoma City Thunder,114.0,,0.0,2020/2021,Feb,14.0,2.0,,,0.0,
417,Sun,2021-02-14,2021.0,7:30p,Portland Trail Blazers,121.0,Dallas Mavericks,118.0,,2211.0,2020/2021,Feb,14.0,2.0,,,0.0,
418,Sun,2021-02-14,2021.0,7:00p,New Orleans Pelicans,112.0,Detroit Pistons,123.0,,0.0,2020/2021,Feb,14.0,2.0,,,0.0,
419,Sun,2021-02-14,2021.0,7:00p,San Antonio Spurs,122.0,Charlotte Hornets,110.0,,0.0,2020/2021,Feb,14.0,2.0,,,0.0,
420,Sun,2021-02-14,2021.0,1:00p,Boston Celtics,91.0,Washington Wizards,104.0,,0.0,2020/2021,Feb,14.0,2.0,,,0.0,
421,Mon,2021-02-15,2021.0,10:00p,Brooklyn Nets,136.0,Sacramento Kings,125.0,,0.0,2020/2021,Feb,15.0,2.0,,,0.0,
422,Mon,2021-02-15,2021.0,7:00p,Chicago Bulls,120.0,Indiana Pacers,112.0,OT,0.0,2020/2021,Feb,15.0,2.0,,,0.0,
423,Mon,2021-02-15,2021.0,7:00p,Houston Rockets,119.0,Washington Wizards,131.0,,0.0,2020/2021,Feb,15.0,2.0,,,0.0,
424,Mon,2021-02-15,2021.0,7:30p,Atlanta Hawks,112.0,New York Knicks,123.0,,0.0,2020/2021,Feb,15.0,2.0,,,0.0,
425,Mon,2021-02-15,2021.0,9:00p,Philadelphia 76ers,123.0,Utah Jazz,134.0,,3902.0,2020/2021,Feb,15.0,2.0,,,0.0,
426,Mon,2021-02-15,2021.0,10:00p,Cleveland Cavaliers,98.0,Golden State Warriors,129.0,,0.0,2020/2021,Feb,15.0,2.0,,,0.0,
427,Mon,2021-02-15,2021.0,10:00p,Miami Heat,118.0,Los Angeles Clippers,125.0,,0.0,2020/2021,Feb,15.0,2.0,,,0.0,
428,Mon,2021-02-16,2021.0,8:00p,San Antonio Spurs,109.0,Detroit Pistons,99.0,,0.0,2020/2021,Mar,15.0,3.0,2021-02-16,covid,1.0,27.0
429,Tue,2021-02-16,2021.0,7:00p,Denver Nuggets,99.0,Boston Celtics,112.0,,0.0,2020/2021,Feb,16.0,2.0,,,0.0,
430,Tue,2021-02-16,2021.0,8:00p,New Orleans Pelicans,144.0,Memphis Grizzlies,113.0,,1982.0,2020/2021,Feb,16.0,2.0,,,0.0,
431,Tue,2021-02-16,2021.0,8:00p,Toronto Raptors,124.0,Milwaukee Bucks,113.0,,250.0,2020/2021,Feb,16.0,2.0,,,0.0,
432,Tue,2021-02-16,2021.0,8:00p,Los Angeles Lakers,112.0,Minnesota Timberwolves,104.0,,0.0,2020/2021,Feb,16.0,2.0,,,0.0,
433,Tue,2021-02-16,2021.0,8:00p,Portland Trail Blazers,115.0,Oklahoma City Thunder,104.0,,0.0,2020/2021,Feb,16.0,2.0,,,0.0,
434,Tue,2021-02-16,2021.0,10:30p,Brooklyn Nets,128.0,Phoenix Suns,124.0,,3181.0,2020/2021,Feb,16.0,2.0,,,0.0,
435,Wed,2021-02-17,2021.0,8:00p,Detroit Pistons,102.0,Chicago Bulls,105.0,,0.0,2020/2021,Feb,17.0,2.0,,,0.0,
436,Wed,2021-02-17,2021.0,10:00p,Utah Jazz,114.0,Los Angeles Clippers,96.0,,0.0,2020/2021,Feb,17.0,2.0,,,0.0,
437,Wed,2021-02-17,2021.0,10:00p,Miami Heat,112.0,Golden State Warriors,120.0,OT,0.0,2020/2021,Feb,17.0,2.0,,,0.0,
438,Thu,2021-02-17,2021.0,7:00p,Chicago Bulls,120.0,Charlotte Hornets,99.0,,3769.0,2020/2021,May,6.0,5.0,2021-02-17,covid,1.0,78.0
439,Wed,2021-02-17,2021.0,9:00p,Portland Trail Blazers,126.0,New Orleans Pelicans,124.0,,1940.0,2020/2021,Feb,17.0,2.0,,,0.0,
440,Wed,2021-02-17,2021.0,9:00p,Oklahoma City Thunder,113.0,Memphis Grizzlies,122.0,,0.0,2020/2021,Feb,17.0,2.0,,,0.0,
441,Wed,2021-02-17,2021.0,8:00p,Denver Nuggets,128.0,Washington Wizards,130.0,,0.0,2020/2021,Feb,17.0,2.0,,,0.0,
442,Wed,2021-02-17,2021.0,8:00p,Indiana Pacers,134.0,Minnesota Timberwolves,128.0,OT,0.0,2020/2021,Feb,17.0,2.0,,,0.0,
443,Wed,2021-02-17,2021.0,8:30p,Detroit Pistons,117.0,Dallas Mavericks,127.0,,4043.0,2020/2021,Apr,21.0,4.0,2021-02-17,non-covid,1.0,63.0
444,Wed,2021-02-17,2021.0,7:30p,Houston Rockets,113.0,Philadelphia 76ers,118.0,,0.0,2020/2021,Feb,17.0,2.0,,,0.0,
445,Wed,2021-02-17,2021.0,7:30p,Atlanta Hawks,122.0,Boston Celtics,114.0,,0.0,2020/2021,Feb,17.0,2.0,,,0.0,
446,Wed,2021-02-17,2021.0,7:00p,New York Knicks,89.0,Orlando Magic,107.0,,4249.0,2020/2021,Feb,17.0,2.0,,,0.0,
447,Fri,2021-02-17,2021.0,7:30p,San Antonio Spurs,116.0,Cleveland Cavaliers,110.0,,0.0,2020/2021,Mar,19.0,3.0,2021-02-17,covid,1.0,30.0
448,Thu,2021-02-18,2021.0,7:30p,Toronto Raptors,110.0,Milwaukee Bucks,96.0,,500.0,2020/2021,Feb,18.0,2.0,,,0.0,
449,Thu,2021-02-18,2021.0,10:00p,Miami Heat,118.0,Sacramento Kings,110.0,,0.0,2020/2021,Feb,18.0,2.0,,,0.0,
450,Thu,2021-02-18,2021.0,10:00p,Brooklyn Nets,109.0,Los Angeles Lakers,98.0,,0.0,2020/2021,Feb,18.0,2.0,,,0.0,
451,Fri,2021-02-19,2021.0,7:00p,Denver Nuggets,120.0,Cleveland Cavaliers,103.0,,2720.0,2020/2021,Feb,19.0,2.0,,,0.0,
452,Fri,2021-02-19,2021.0,8:00p,Detroit Pistons,95.0,Memphis Grizzlies,109.0,,1795.0,2020/2021,Feb,19.0,2.0,,,0.0,
453,Wed,2021-02-19,2021.0,8:00p,Dallas Mavericks,93.0,Houston Rockets,102.0,,3399.0,2020/2021,Apr,7.0,4.0,2021-02-19,non-covid,1.0,47.0
454,Fri,2021-02-19,2021.0,7:00p,Golden State Warriors,120.0,Orlando Magic,124.0,,4287.0,2020/2021,Feb,19.0,2.0,,,0.0,
455,Fri,2021-02-19,2021.0,7:30p,Chicago Bulls,105.0,Philadelphia 76ers,112.0,,0.0,2020/2021,Feb,19.0,2.0,,,0.0,
456,Fri,2021-02-19,2021.0,8:00p,Phoenix Suns,132.0,New Orleans Pelicans,114.0,,1940.0,2020/2021,Feb,19.0,2.0,,,0.0,
457,Fri,2021-02-19,2021.0,7:30p,Atlanta Hawks,109.0,Boston Celtics,121.0,,0.0,2020/2021,Feb,19.0,2.0,,,0.0,
458,Fri,2021-02-19,2021.0,8:00p,Oklahoma City Thunder,85.0,Milwaukee Bucks,98.0,,750.0,2020/2021,Feb,19.0,2.0,,,0.0,
459,Fri,2021-02-19,2021.0,10:00p,Utah Jazz,112.0,Los Angeles Clippers,116.0,,0.0,2020/2021,Feb,19.0,2.0,,,0.0,
460,Fri,2021-02-19,2021.0,9:00p,Toronto Raptors,86.0,Minnesota Timberwolves,81.0,,0.0,2020/2021,Feb,19.0,2.0,,,0.0,
461,Sat,2021-02-20,2021.0,8:00p,Golden State Warriors,100.0,Charlotte Hornets,102.0,,0.0,2020/2021,Feb,20.0,2.0,,,0.0,
462,Sat,2021-02-20,2021.0,8:30p,Miami Heat,96.0,Los Angeles Lakers,94.0,,0.0,2020/2021,Feb,20.0,2.0,,,0.0,
463,Sat,2021-02-20,2021.0,9:00p,Sacramento Kings,114.0,Chicago Bulls,122.0,,0.0,2020/2021,Feb,20.0,2.0,,,0.0,
464,Sat,2021-02-20,2021.0,9:00p,Phoenix Suns,128.0,Memphis Grizzlies,97.0,,1994.0,2020/2021,Feb,20.0,2.0,,,0.0,
465,Thu,2021-02-20,2021.0,7:30p,San Antonio Spurs,98.0,New York Knicks,102.0,,1981.0,2020/2021,May,13.0,5.0,2021-02-20,covid,1.0,82.0
466,Sat,2021-02-20,2021.0,10:00p,Washington Wizards,118.0,Portland Trail Blazers,111.0,,0.0,2020/2021,Feb,20.0,2.0,,,0.0,
467,Wed,2021-02-20,2021.0,9:00p,Indiana Pacers,132.0,Houston Rockets,124.0,,3293.0,2020/2021,Apr,14.0,4.0,2021-02-20,non-covid,1.0,53.0
468,Sun,2021-02-21,2021.0,7:00p,Minnesota Timberwolves,99.0,New York Knicks,103.0,,0.0,2020/2021,Feb,21.0,2.0,,,0.0,
469,Sun,2021-02-21,2021.0,9:00p,Sacramento Kings,115.0,Milwaukee Bucks,128.0,,1800.0,2020/2021,Feb,21.0,2.0,,,0.0,
470,Sun,2021-02-21,2021.0,8:00p,Brooklyn Nets,112.0,Los Angeles Clippers,108.0,,0.0,2020/2021,Feb,21.0,2.0,,,0.0,
471,Sun,2021-02-21,2021.0,7:30p,Denver Nuggets,115.0,Atlanta Hawks,123.0,,1362.0,2020/2021,Feb,21.0,2.0,,,0.0,
472,Sun,2021-02-21,2021.0,7:00p,Philadelphia 76ers,103.0,Toronto Raptors,110.0,,0.0,2020/2021,Feb,21.0,2.0,,,0.0,
473,Sun,2021-02-21,2021.0,7:00p,Detroit Pistons,96.0,Orlando Magic,105.0,,4002.0,2020/2021,Feb,21.0,2.0,,,0.0,
474,Sun,2021-02-21,2021.0,7:00p,Oklahoma City Thunder,117.0,Cleveland Cavaliers,101.0,,2720.0,2020/2021,Feb,21.0,2.0,,,0.0,
475,Sun,2021-02-21,2021.0,3:30p,Boston Celtics,115.0,New Orleans Pelicans,120.0,OT,1940.0,2020/2021,Feb,21.0,2.0,,,0.0,
476,Mon,2021-02-22,2021.0,9:00p,Portland Trail Blazers,100.0,Phoenix Suns,132.0,,3213.0,2020/2021,Feb,22.0,2.0,,,0.0,
477,Mon,2021-02-22,2021.0,9:00p,Charlotte Hornets,110.0,Utah Jazz,132.0,,3902.0,2020/2021,Feb,22.0,2.0,,,0.0,
478,Mon,2021-02-22,2021.0,8:00p,Chicago Bulls,120.0,Houston Rockets,100.0,,3025.0,2020/2021,Feb,22.0,2.0,,,0.0,
479,Mon,2021-02-22,2021.0,8:30p,Memphis Grizzlies,92.0,Dallas Mavericks,102.0,,2099.0,2020/2021,Feb,22.0,2.0,,,0.0,
480,Mon,2021-02-22,2021.0,9:00p,Miami Heat,108.0,Oklahoma City Thunder,94.0,,0.0,2020/2021,Feb,22.0,2.0,,,0.0,
481,Mon,2021-02-22,2021.0,8:00p,San Antonio Spurs,109.0,Indiana Pacers,94.0,,0.0,2020/2021,Apr,19.0,4.0,2021-02-22,covid,1.0,56.0
482,Mon,2021-02-22,2021.0,10:00p,Washington Wizards,127.0,Los Angeles Lakers,124.0,OT,0.0,2020/2021,Feb,22.0,2.0,,,0.0,
483,Tue,2021-02-23,2021.0,7:30p,Golden State Warriors,114.0,New York Knicks,106.0,,1981.0,2020/2021,Feb,23.0,2.0,,,0.0,
484,Tue,2021-02-23,2021.0,7:30p,Boston Celtics,107.0,Dallas Mavericks,110.0,,3338.0,2020/2021,Feb,23.0,2.0,,,0.0,
485,Tue,2021-02-23,2021.0,7:30p,Sacramento Kings,118.0,Brooklyn Nets,127.0,,324.0,2020/2021,Feb,23.0,2.0,,,0.0,
486,Tue,2021-02-23,2021.0,7:00p,Atlanta Hawks,111.0,Cleveland Cavaliers,112.0,,2720.0,2020/2021,Feb,23.0,2.0,,,0.0,
487,Tue,2021-02-23,2021.0,7:00p,Detroit Pistons,105.0,Orlando Magic,93.0,,3631.0,2020/2021,Feb,23.0,2.0,,,0.0,
488,Tue,2021-02-23,2021.0,7:30p,Philadelphia 76ers,109.0,Toronto Raptors,102.0,,0.0,2020/2021,Feb,23.0,2.0,,,0.0,
489,Tue,2021-02-23,2021.0,8:00p,Minnesota Timberwolves,112.0,Milwaukee Bucks,139.0,,1800.0,2020/2021,Feb,23.0,2.0,,,0.0,
490,Tue,2021-02-23,2021.0,10:00p,Portland Trail Blazers,106.0,Denver Nuggets,111.0,,0.0,2020/2021,Feb,23.0,2.0,,,0.0,
491,Tue,2021-02-23,2021.0,10:00p,Washington Wizards,116.0,Los Angeles Clippers,135.0,,0.0,2020/2021,Feb,23.0,2.0,,,0.0,
492,Wed,2021-02-24,2021.0,7:30p,Golden State Warriors,111.0,Indiana Pacers,107.0,,0.0,2020/2021,Feb,24.0,2.0,,,0.0,
493,Wed,2021-02-24,2021.0,8:00p,Toronto Raptors,108.0,Miami Heat,116.0,,0.0,2020/2021,Feb,24.0,2.0,,,0.0,
494,Wed,2021-02-24,2021.0,8:00p,Detroit Pistons,118.0,New Orleans Pelicans,128.0,,2700.0,2020/2021,Feb,24.0,2.0,,,0.0,
495,Wed,2021-02-24,2021.0,8:00p,San Antonio Spurs,99.0,Oklahoma City Thunder,102.0,,0.0,2020/2021,Feb,24.0,2.0,,,0.0,
496,Wed,2021-02-24,2021.0,9:00p,Charlotte Hornets,124.0,Phoenix Suns,121.0,,3296.0,2020/2021,Feb,24.0,2.0,,,0.0,
497,Wed,2021-02-24,2021.0,10:00p,Los Angeles Lakers,89.0,Utah Jazz,114.0,,4912.0,2020/2021,Feb,24.0,2.0,,,0.0,
498,Wed,2021-02-24,2021.0,8:00p,Minnesota Timberwolves,126.0,Chicago Bulls,133.0,OT,0.0,2020/2021,Feb,24.0,2.0,,,0.0,
499,Wed,2021-02-24,2021.0,7:30p,Boston Celtics,112.0,Atlanta Hawks,127.0,,1537.0,2020/2021,Feb,24.0,2.0,,,0.0,
500,Wed,2021-02-24,2021.0,7:30p,Houston Rockets,96.0,Cleveland Cavaliers,112.0,,2720.0,2020/2021,Feb,24.0,2.0,,,0.0,
501,Thu,2021-02-25,2021.0,7:00p,Dallas Mavericks,97.0,Philadelphia 76ers,111.0,,0.0,2020/2021,Feb,25.0,2.0,,,0.0,
502,Thu,2021-02-25,2021.0,7:30p,Orlando Magic,92.0,Brooklyn Nets,129.0,,327.0,2020/2021,Feb,25.0,2.0,,,0.0,
503,Thu,2021-02-25,2021.0,7:30p,Sacramento Kings,121.0,New York Knicks,140.0,,1981.0,2020/2021,Feb,25.0,2.0,,,0.0,
504,Thu,2021-02-25,2021.0,8:00p,Los Angeles Clippers,94.0,Memphis Grizzlies,122.0,,1896.0,2020/2021,Feb,25.0,2.0,,,0.0,
505,Thu,2021-02-25,2021.0,9:30p,New Orleans Pelicans,125.0,Milwaukee Bucks,129.0,,1800.0,2020/2021,Feb,25.0,2.0,,,0.0,
506,Thu,2021-02-25,2021.0,9:00p,Washington Wizards,112.0,Denver Nuggets,110.0,,0.0,2020/2021,Feb,25.0,2.0,,,0.0,
507,Fri,2021-02-26,2021.0,7:30p,Houston Rockets,111.0,Toronto Raptors,122.0,,0.0,2020/2021,Feb,26.0,2.0,,,0.0,
508,Fri,2021-02-26,2021.0,8:00p,Phoenix Suns,106.0,Chicago Bulls,97.0,,0.0,2020/2021,Feb,26.0,2.0,,,0.0,
509,Fri,2021-02-26,2021.0,8:00p,Sacramento Kings,110.0,Detroit Pistons,107.0,,0.0,2020/2021,Feb,26.0,2.0,,,0.0,
510,Fri,2021-02-26,2021.0,8:00p,Los Angeles Clippers,119.0,Memphis Grizzlies,99.0,,2039.0,2020/2021,Feb,26.0,2.0,,,0.0,
511,Fri,2021-02-26,2021.0,8:00p,Utah Jazz,116.0,Miami Heat,124.0,,0.0,2020/2021,Feb,26.0,2.0,,,0.0,
